insert_time,delete_time
0.013404,0.013982
0.014146,0.014112
0.015208,0.013843
0.012856,0.013646
0.013855,0.013576
0.014018,0.013588
0.014780,0.014325
0.014361,0.014207
0.013931,0.013655
0.014300,0.014651
0.013158,0.013434
0.014392,0.014803
0.013799,0.014417
0.012990,0.013486
0.013690,0.013611
0.013997,0.013529
0.015658,0.014564
0.014074,0.014540
0.014150,0.013702
0.013150,0.013496
0.013245,0.013664
0.012991,0.013656
0.013266,0.014075
0.015020,0.013906
0.015045,0.015541
0.013449,0.013558
0.016974,0.015118
0.013435,0.014182
0.016511,0.014414
0.013066,0.014149
0.013375,0.013873
0.013901,0.014853
0.014197,0.014186
0.013894,0.015209
0.013739,0.014959
0.014152,0.015167
0.014753,0.014751
0.013699,0.013787
0.013331,0.013666
0.014063,0.014418
0.013823,0.013801
0.013160,0.013800
0.014204,0.013797
0.013818,0.013828
0.013952,0.014092
0.019781,0.017971
0.013538,0.013829
0.013523,0.014253
0.014376,0.014029
0.013886,0.014096
0.013809,0.014514
0.013520,0.015324
0.018634,0.019179
0.015055,0.015014
0.015771,0.021848
0.014742,0.016858
0.015652,0.015819
0.016320,0.016327
0.014725,0.014774
0.017714,0.019267
0.015067,0.014958
0.015055,0.014575
0.014009,0.014443
0.014226,0.014427
0.013394,0.014236
0.014165,0.014570
0.013782,0.014664
0.015375,0.014200
0.015164,0.014320
0.014208,0.014648
0.013993,0.014225
0.013781,0.013980
0.014204,0.014005
0.013669,0.014768
0.014993,0.014743
0.014137,0.014376
0.013858,0.014476
0.014245,0.014087
0.013906,0.014158
0.014617,0.014246
0.013550,0.014870
0.014523,0.014371
0.014105,0.014609
0.014274,0.014215
0.014167,0.014220
0.014519,0.014199
0.013885,0.014262
0.014473,0.014222
0.014927,0.014183
0.014352,0.014459
0.013855,0.014484
0.013967,0.014537
0.015067,0.014526
0.013769,0.014461
0.014202,0.014533
0.014150,0.014177
0.014442,0.014547
0.014491,0.014301
0.013774,0.014880
0.014096,0.014318
0.013939,0.014977
0.014677,0.014342
0.014181,0.014736
0.014448,0.014364
0.014982,0.014613
0.013655,0.014713
0.014830,0.014377
0.015429,0.015037
0.013708,0.014472
0.014465,0.014812
0.016192,0.014503
0.014791,0.014381
0.014983,0.014468
0.014513,0.014619
0.013976,0.014607
0.013792,0.014629
0.014741,0.014599
0.014964,0.014735
0.015341,0.014872
0.014677,0.015673
0.014652,0.016781
0.014165,0.016366
0.016491,0.014759
0.014332,0.014809
0.013994,0.014941
0.015078,0.015546
0.015818,0.015530
0.014241,0.015290
0.014433,0.016076
0.014356,0.015137
0.014197,0.014883
0.014920,0.014731
0.015222,0.014807
0.014636,0.014725
0.016913,0.015700
0.014148,0.014683
0.014536,0.014844
0.015297,0.014699
0.014099,0.014897
0.014737,0.014892
0.014200,0.014853
0.016785,0.015012
0.014928,0.014970
0.015820,0.014922
0.015806,0.017484
0.014953,0.015122
0.015060,0.015071
0.015597,0.014886
0.014969,0.015201
0.014378,0.015045
0.014635,0.015032
0.015426,0.015202
0.015151,0.015377
0.014752,0.015201
0.014928,0.015158
0.014992,0.015215
0.014840,0.015142
0.014897,0.015402
0.014778,0.015772
0.015068,0.015211
0.014821,0.015497
0.015130,0.015362
0.015212,0.015312
0.014634,0.015378
0.015294,0.015252
0.015139,0.015219
0.014683,0.015682
0.015108,0.015140
0.014903,0.015282
0.014963,0.015091
0.015068,0.015473
0.014879,0.015214
0.015131,0.015351
0.014896,0.015490
0.015086,0.015359
0.014846,0.015250
0.016126,0.015474
0.015503,0.015395
0.015046,0.015323
0.016886,0.015549
0.015301,0.015510
0.016009,0.015489
0.015320,0.015403
0.015288,0.015536
0.015515,0.015879
0.015515,0.015620
0.014743,0.016544
0.014567,0.015682
0.014826,0.015506
0.014941,0.015387
0.015396,0.015526
0.014682,0.015582
0.015232,0.015716
0.015884,0.015471
0.015903,0.015753
0.015606,0.015938
0.015186,0.015531
0.014828,0.015796
0.015796,0.015573
0.015106,0.015748
0.015494,0.015566
0.015856,0.015898
0.016057,0.015828
0.015395,0.015893
0.015506,0.015704
0.015975,0.015660
0.014957,0.015687
0.015329,0.015715
0.015042,0.015539
0.015638,0.015871
0.015875,0.015766
0.015696,0.016230
0.015077,0.015694
0.015858,0.016003
0.015207,0.016046
0.015029,0.015780
0.015480,0.015948
0.014928,0.016203
0.015887,0.015895
0.015177,0.015734
0.015342,0.015996
0.015996,0.016174
0.015780,0.016068
0.015569,0.015723
0.015671,0.015735
0.015108,0.015915
0.016056,0.016009
0.016692,0.016092
0.015457,0.016082
0.015686,0.016149
0.015604,0.016245
0.016532,0.016012
0.016208,0.016293
0.015489,0.016309
0.015513,0.016033
0.016545,0.016001
0.015888,0.016148
0.015595,0.015918
0.016069,0.016609
0.015471,0.016189
0.015530,0.016535
0.015878,0.016499
0.015552,0.016240
0.015745,0.016318
0.015720,0.016163
0.015306,0.016174
0.016342,0.019838
0.016006,0.016466
0.016564,0.016279
0.016153,0.016430
0.015499,0.016272
0.015761,0.016391
0.017015,0.017158
0.016692,0.016535
0.016080,0.016502
0.016370,0.016538
0.015944,0.016208
0.016091,0.016489
0.016079,0.016783
0.016560,0.016381
0.017128,0.016599
0.016365,0.016242
0.015648,0.016491
0.016041,0.016427
0.016750,0.016455
0.015782,0.016817
0.016792,0.016627
0.015900,0.017163
0.015670,0.016410
0.016692,0.016644
0.016080,0.016657
0.016870,0.016457
0.016101,0.016441
0.015971,0.016638
0.016332,0.017118
0.016600,0.016730
0.016177,0.016453
0.015817,0.016562
0.015859,0.016546
0.016851,0.017828
0.015813,0.016810
0.015919,0.016623
0.017171,0.016911
0.016607,0.016651
0.016420,0.016768
0.016396,0.016794
0.016365,0.016636
0.016318,0.016599
0.015947,0.017009
0.016706,0.016880
0.016966,0.016954
0.017235,0.016622
0.016758,0.016681
0.017584,0.016678
0.018171,0.018596
0.017228,0.016827
0.017348,0.016858
0.015972,0.016855
0.016610,0.016840
0.016514,0.016916
0.016077,0.017111
0.017573,0.016867
0.017647,0.016927
0.016052,0.016909
0.016821,0.017317
0.016504,0.016800
0.016440,0.017562
0.016497,0.017346
0.016187,0.017312
0.016015,0.017029
0.016537,0.017070
0.016292,0.017082
0.016365,0.017184
0.017160,0.017110
0.016423,0.017011
0.017004,0.017170
0.016469,0.017222
0.016301,0.017405
0.016137,0.017045
0.016185,0.017686
0.016106,0.017066
0.017652,0.017369
0.016027,0.017190
0.016356,0.017354
0.016655,0.017272
0.016113,0.017098
0.016641,0.017089
0.017284,0.017407
0.017130,0.017369
0.016246,0.017376
0.017044,0.017363
0.016860,0.017182
0.016762,0.017360
0.016933,0.017419
0.016593,0.018382
0.016736,0.017116
0.016377,0.017551
0.017905,0.017637
0.016631,0.017437
0.016526,0.017303
0.017404,0.017432
0.016566,0.017273
0.016634,0.017593
0.017555,0.017354
0.017338,0.017413
0.017476,0.018255
0.016741,0.017291
0.016453,0.018079
0.016879,0.017505
0.016733,0.017725
0.017789,0.017785
0.017175,0.017430
0.016817,0.017413
0.018001,0.017631
0.016850,0.017676
0.017364,0.017489
0.020176,0.017585
0.017628,0.017876
0.018298,0.017490
0.017342,0.017953
0.017496,0.017549
0.017930,0.018241
0.017494,0.017954
0.017281,0.018188
0.017485,0.017909
0.018323,0.017752
0.017530,0.018106
0.018020,0.018288
0.016988,0.017798
0.017403,0.017695
0.018813,0.017889
0.017286,0.017736
0.018071,0.020354
0.017128,0.017769
0.017509,0.018187
0.017356,0.018075
0.017267,0.017725
0.016975,0.017963
0.017069,0.017697
0.018056,0.017753
0.017336,0.018128
0.017194,0.018338
0.017039,0.018115
0.016998,0.018323
0.016955,0.017937
0.017599,0.018017
0.017560,0.017963
0.018097,0.018197
0.018882,0.018403
0.018320,0.018051
0.017768,0.018097
0.018310,0.018318
0.017109,0.018156
0.017933,0.018461
0.017934,0.017977
0.017572,0.018451
0.017580,0.018010
0.017119,0.018487
0.018096,0.018207
0.017644,0.018010
0.017898,0.017912
0.017555,0.017991
0.018172,0.018379
0.017712,0.018147
0.017241,0.018055
0.018206,0.020834
0.017379,0.018395
0.018621,0.018208
0.017830,0.018448
0.017429,0.018738
0.017726,0.018071
0.017309,0.018499
0.017728,0.018176
0.017763,0.018463
0.018187,0.018694
0.018382,0.018255
0.018605,0.018369
0.018112,0.018634
0.017539,0.018509
0.017712,0.018542
0.017814,0.018608
0.017471,0.018306
0.018121,0.018898
0.018448,0.018915
0.017713,0.018648
0.017631,0.018451
0.017672,0.018565
0.018884,0.018438
0.018014,0.018644
0.017792,0.018724
0.017701,0.018661
0.018084,0.018490
0.017969,0.018889
0.017764,0.018735
0.018290,0.018717
0.019237,0.018628
0.018272,0.018581
0.017967,0.018724
0.017878,0.018733
0.018563,0.018581
0.018929,0.018654
0.018445,0.019076
0.018281,0.018827
0.017892,0.018746
0.018938,0.018837
0.018983,0.018842
0.018314,0.019072
0.017797,0.018825
0.018251,0.019081
0.017901,0.018870
0.018093,0.018900
0.019601,0.021092
0.017696,0.018746
0.018486,0.018804
0.018641,0.018820
0.018242,0.018805
0.017817,0.019039
0.018178,0.018885
0.017879,0.018815
0.017950,0.018890
0.018289,0.019045
0.019126,0.018893
0.018602,0.019057
0.019535,0.019118
0.021075,0.021052
0.018155,0.019319
0.018156,0.019252
0.018617,0.019658
0.017998,0.019176
0.017896,0.019538
0.018345,0.019438
0.018676,0.019325
0.018222,0.019184
0.018297,0.019213
0.019209,0.019467
0.018896,0.019029
0.018621,0.018972
0.018504,0.019116
0.018584,0.019463
0.018297,0.019498
0.024763,0.019681
0.018537,0.019544
0.018510,0.019147
0.018700,0.019455
0.019037,0.019394
0.021511,0.019427
0.018349,0.019717
0.018448,0.019433
0.018647,0.019313
0.019077,0.019459
0.018705,0.021027
0.019166,0.019394
0.018342,0.019372
0.019524,0.019546
0.018646,0.019530
0.019554,0.019433
0.019174,0.019736
0.018595,0.019610
0.019111,0.019499
0.018602,0.020039
0.020045,0.020033
0.018549,0.019710
0.018270,0.019591
0.018607,0.019751
0.018559,0.019690
0.018500,0.019954
0.019203,0.019687
0.019124,0.019627
0.019161,0.019452
0.019395,0.019606
0.019889,0.019602
0.018695,0.019825
0.018808,0.019808
0.019245,0.019940
0.018773,0.020231
0.018975,0.019757
0.019267,0.020094
0.019060,0.019932
0.020548,0.019652
0.019115,0.019818
0.018714,0.020154
0.020173,0.019817
0.019788,0.020299
0.021205,0.019920
0.018843,0.020052
0.018791,0.020068
0.018850,0.019796
0.019181,0.019749
0.019152,0.020064
0.018912,0.019998
0.018999,0.020409
0.018841,0.020009
0.018983,0.020205
0.019759,0.020041
0.019937,0.020569
0.019284,0.020347
0.020222,0.020352
0.019394,0.019969
0.020006,0.020258
0.019177,0.020073
0.020153,0.020374
0.018809,0.020055
0.019229,0.020274
0.019582,0.020286
0.019384,0.020333
0.018956,0.020168
0.020296,0.020127
0.019372,0.020170
0.019233,0.020566
0.020688,0.020205
0.019822,0.020051
0.019743,0.021277
0.019575,0.020837
0.019072,0.020287
0.020295,0.020393
0.020010,0.020711
0.020004,0.020534
0.019796,0.020435
0.019697,0.020998
0.020848,0.020227
0.023498,0.021092
0.020371,0.020450
0.020894,0.020682
0.020377,0.020704
0.020941,0.020463
0.019261,0.020454
0.020514,0.020659
0.020077,0.020525
0.020395,0.020675
0.019424,0.020327
0.019670,0.020681
0.019578,0.020941
0.019934,0.020478
0.020088,0.020498
0.019579,0.020595
0.020835,0.020745
0.020315,0.020845
0.019283,0.021006
0.019717,0.023801
0.020587,0.020944
0.019787,0.020799
0.020132,0.020823
0.019806,0.021570
0.019824,0.020626
0.019527,0.020738
0.019787,0.021235
0.020756,0.021340
0.020151,0.020855
0.020630,0.021398
0.020251,0.020560
0.019857,0.021353
0.019626,0.020800
0.020236,0.020995
0.019878,0.020722
0.020642,0.021006
0.019730,0.021229
0.019721,0.020968
0.020161,0.021432
0.019505,0.021377
0.019829,0.020942
0.019854,0.020871
0.020380,0.021163
0.020674,0.020933
0.019632,0.021224
0.020632,0.021278
0.020301,0.021147
0.020254,0.021200
0.020233,0.021797
0.020287,0.021376
0.020792,0.020888
0.020353,0.022889
0.020145,0.021159
0.020097,0.021129
0.020765,0.021251
0.020172,0.021297
0.020818,0.021162
0.020620,0.021049
0.019807,0.021066
0.021045,0.021354
0.021152,0.021185
0.020522,0.021307
0.020236,0.021336
0.020840,0.021495
0.021124,0.021315
0.020077,0.021262
0.022169,0.022106
0.020119,0.021878
0.020338,0.021722
0.020587,0.021567
0.022111,0.021374
0.020791,0.021433
0.020705,0.021614
0.021574,0.021715
0.020523,0.021254
0.020709,0.021602
0.020926,0.021585
0.021977,0.021617
0.021287,0.021626
0.020314,0.021584
0.020576,0.021741
0.020667,0.022632
0.021037,0.022153
0.020882,0.021896
0.020530,0.021566
0.021429,0.021822
0.021317,0.021583
0.021158,0.021702
0.020298,0.021391
0.021050,0.021811
0.022932,0.021747
0.020290,0.021984
0.020808,0.021924
0.020734,0.022002
0.020714,0.021657
0.020713,0.021550
0.021087,0.021852
0.021048,0.021677
0.021413,0.022198
0.021773,0.021655
0.021979,0.022408
0.021794,0.022309
0.020757,0.021915
0.021356,0.022411
0.021002,0.021771
0.021198,0.021789
0.022400,0.022669
0.021620,0.021973
0.021104,0.021908
0.022392,0.022143
0.021117,0.022111
0.021084,0.022071
0.021865,0.022338
0.022140,0.022296
0.021768,0.022004
0.021189,0.022045
0.021949,0.021898
0.021022,0.022504
0.020947,0.022464
0.021122,0.022012
0.021649,0.022521
0.021634,0.022041
0.022112,0.022437
0.021214,0.022274
0.021038,0.022351
0.022735,0.022337
0.021738,0.021970
0.024826,0.022403
0.021002,0.022272
0.021759,0.022273
0.021472,0.022427
0.021201,0.022390
0.021687,0.022380
0.021339,0.022667
0.021109,0.022537
0.021447,0.022256
0.021877,0.022273
0.021380,0.022263
0.022661,0.022374
0.021651,0.022536
0.021764,0.022457
0.021381,0.022483
0.021723,0.022996
0.021249,0.022679
0.021533,0.022362
0.022176,0.022972
0.022128,0.022900
0.022232,0.022517
0.022131,0.022422
0.024196,0.022628
0.022365,0.023435
0.021993,0.022921
0.021352,0.022667
0.021601,0.022456
0.022395,0.022776
0.021558,0.022517
0.021345,0.022536
0.021845,0.022419
0.021684,0.023184
0.021463,0.022598
0.022963,0.022568
0.022199,0.022835
0.022431,0.022693
0.022149,0.023065
0.021724,0.022846
0.021410,0.022684
0.022308,0.023148
0.021515,0.022523
0.022122,0.023343
0.022549,0.022828
0.022750,0.023347
0.021524,0.023323
0.023487,0.022959
0.022529,0.023596
0.021937,0.023005
0.022207,0.023142
0.022002,0.022648
0.022200,0.023319
0.022134,0.022899
0.022516,0.023289
0.021673,0.023261
0.023601,0.023370
0.021893,0.022862
0.021869,0.023203
0.021821,0.022979
0.022238,0.023147
0.022404,0.023133
0.021868,0.023091
0.022291,0.023507
0.023249,0.023411
0.021964,0.024914
0.022266,0.023535
0.022150,0.023444
0.022007,0.023068
0.022927,0.023395
0.023782,0.023544
0.022256,0.023329
0.021799,0.023129
0.021955,0.023360
0.022905,0.023787
0.022753,0.023688
0.022247,0.023225
0.022844,0.023247
0.022124,0.023649
0.023167,0.023283
0.023304,0.024008
0.023394,0.023480
0.023019,0.023435
0.023158,0.023714
0.022122,0.023517
0.022962,0.023613
0.022160,0.023384
0.022314,0.023359
0.022469,0.023894
0.022027,0.023535
0.023266,0.023383
0.022447,0.023429
0.022355,0.023657
0.022265,0.024307
0.022737,0.023624
0.022676,0.024255
0.022189,0.023675
0.022405,0.023774
0.022923,0.023643
0.022713,0.023801
0.022871,0.024193
0.023508,0.024204
0.023030,0.023611
0.023347,0.024264
0.022846,0.024307
0.022486,0.023867
0.022923,0.023977
0.022751,0.023682
0.022559,0.023922
0.022550,0.024042
0.022843,0.024100
0.022876,0.023711
0.023356,0.025208
0.022720,0.024249
0.022969,0.024149
0.023059,0.024074
0.022789,0.023863
0.023001,0.024562
0.023052,0.023871
0.022751,0.024076
0.022799,0.023923
0.023437,0.024307
0.023237,0.024836
0.023180,0.024206
0.023008,0.023868
0.022799,0.024171
0.023894,0.024584
0.023431,0.024015
0.023165,0.024115
0.023236,0.024271
0.023026,0.024611
0.024923,0.024554
0.023056,0.024194
0.022740,0.024510
0.023102,0.024416
0.023494,0.024865
0.025786,0.024610
0.023769,0.024480
0.022758,0.024293
0.023817,0.024124
0.022960,0.024509
0.025232,0.025210
0.023261,0.024405
0.024168,0.024680
0.023320,0.024618
0.023237,0.024626
0.023205,0.024784
0.023379,0.024683
0.023835,0.024580
0.023161,0.024089
0.024573,0.024739
0.023424,0.024417
0.024124,0.024515
0.023176,0.024394
0.023526,0.024993
0.025538,0.025373
0.023951,0.025349
0.023580,0.024518
0.023598,0.024438
0.023911,0.024450
0.023743,0.024771
0.024355,0.024891
0.023453,0.025415
0.023534,0.025017
0.025230,0.029944
0.024312,0.025701
0.024464,0.025148
0.023638,0.025215
0.025076,0.025046
0.025283,0.026699
0.023970,0.024575
0.023606,0.025104
0.023237,0.025384
0.024572,0.027352
0.024321,0.025506
0.024548,0.025148
0.023474,0.024636
0.023453,0.024980
0.023809,0.025150
0.025203,0.025471
0.023446,0.024998
0.024282,0.025583
0.025468,0.025717
0.023648,0.025553
0.023628,0.025137
0.023844,0.024961
0.025032,0.025315
0.024264,0.025941
0.024951,0.025228
0.023878,0.025073
0.023919,0.025965
0.024710,0.025532
0.023791,0.026767
0.025657,0.025619
0.023793,0.025289
0.025100,0.026256
0.024588,0.025563
0.024080,0.025599
0.025302,0.025854
0.024605,0.025379
0.024349,0.025673
0.024214,0.025095
0.024182,0.025449
0.025189,0.025391
0.023969,0.025243
0.024249,0.025620
0.024068,0.026072
0.024003,0.025716
0.025447,0.026597
0.025023,0.025845
0.024699,0.025734
0.024603,0.025272
0.025549,0.025715
0.024485,0.026165
0.025602,0.025647
0.023953,0.025579
0.025950,0.025599
0.025174,0.025756
0.024279,0.025767
0.023913,0.025823
0.024133,0.025847
0.024020,0.025865
0.023919,0.025619
0.025166,0.026009
0.024509,0.025802
0.024434,0.025744
0.024711,0.026043
0.024380,0.025743
0.024410,0.026200
0.024054,0.026005
0.024136,0.025735
0.025010,0.026390
0.024532,0.026598
0.025236,0.027300
0.025259,0.026538
0.024546,0.026048
0.025054,0.026783
0.024598,0.026412
0.025282,0.026493
0.024821,0.032488
0.025684,0.025967
0.024333,0.025973
0.026281,0.026463
0.025121,0.026364
0.024879,0.027090
0.025211,0.026386
0.024723,0.026693
0.024365,0.026378
0.024439,0.026115
0.024537,0.026473
0.024784,0.026906
0.025253,0.026639
0.024619,0.028012
0.025917,0.026662
0.024758,0.026549
0.025012,0.026335
0.025638,0.026616
0.024635,0.026699
0.024714,0.026546
0.024890,0.026489
0.025234,0.026209
0.024875,0.026583
0.024867,0.026490
0.025307,0.027323
0.025389,0.026660
0.025566,0.026816
0.025993,0.028052
0.024929,0.026323
0.025204,0.026750
0.025902,0.026533
0.024902,0.027106
0.025746,0.026643
0.025926,0.027106
0.025091,0.026438
0.025586,0.026812
0.025076,0.026920
0.025197,0.026889
0.026914,0.026650
0.025795,0.027454
0.024893,0.027427
0.025089,0.026957
0.025835,0.027210
0.025567,0.027029
0.025180,0.026706
0.024910,0.027341
0.025510,0.026943
0.027207,0.027461
0.025985,0.028644
0.025050,0.029442
0.025700,0.027051
0.025957,0.027453
0.025264,0.027129
0.026099,0.026895
0.025474,0.027018
0.024957,0.027106
0.026196,0.027073
0.025450,0.027574
0.026272,0.026907
0.025945,0.027156
0.025202,0.027472
0.026273,0.027405
0.025674,0.027484
0.026832,0.027824
0.025146,0.028074
0.026179,0.027230
0.025485,0.027105
0.025311,0.027712
0.025778,0.027236
0.025699,0.027187
0.025408,0.027764
0.025821,0.027861
0.026727,0.027818
0.025879,0.027722
0.026254,0.027317
0.025807,0.027959
0.027428,0.027598
0.026526,0.027836
0.026033,0.027802
0.025881,0.028297
0.025666,0.029136
0.025874,0.027842
0.027496,0.027626
0.026091,0.027769
0.027581,0.027862
0.026300,0.027536
0.026683,0.027231
0.026896,0.027527
0.026208,0.028504
0.025980,0.028111
0.026541,0.028580
0.025732,0.027810
0.026552,0.028119
0.026287,0.027443
0.025712,0.027942
0.025705,0.028046
0.027476,0.028516
0.025518,0.028238
0.026109,0.027817
0.026316,0.028027
0.026257,0.027513
0.026055,0.028205
0.027003,0.028211
0.026535,0.027890
0.026228,0.027809
0.028303,0.028205
0.025869,0.027670
0.026642,0.028233
0.027929,0.027947
0.026598,0.028005
0.026938,0.028233
0.026470,0.028419
0.025923,0.028161
0.025785,0.028038
0.026239,0.028513
0.026500,0.028319
0.028254,0.032830
0.026233,0.028925
0.026336,0.028571
0.026586,0.028788
0.026755,0.028252
0.026440,0.028835
0.026263,0.028620
0.026028,0.028505
0.027558,0.028341
0.026860,0.028130
0.027082,0.028969
0.027689,0.028607
0.027985,0.028859
0.026478,0.028705
0.028666,0.028928
0.026198,0.028268
0.026517,0.028628
0.035330,0.029103
0.026560,0.028674
0.027501,0.028430
0.027676,0.028573
0.026687,0.029759
0.028079,0.028993
0.027184,0.028813
0.027132,0.029351
0.026964,0.028356
0.026461,0.028363
0.026451,0.028859
0.027729,0.029195
0.027026,0.029432
0.027082,0.029516
0.026619,0.029242
0.026464,0.028903
0.028067,0.028504
0.028020,0.029380
0.028723,0.029721
0.026891,0.029404
0.027655,0.028923
0.027439,0.028969
0.027963,0.029167
0.027886,0.028816
0.028754,0.030029
0.028190,0.029270
0.026857,0.028723
0.027208,0.029046
0.028465,0.029145
0.027036,0.029657
0.027302,0.028923
0.027002,0.029188
0.028686,0.029162
0.027782,0.030256
0.027621,0.029598
0.027376,0.029210
0.027365,0.029275
0.028065,0.032071
0.027728,0.029707
0.027430,0.029204
0.026880,0.029237
0.027090,0.029271
0.027478,0.029504
0.028121,0.029844
0.026949,0.029310
0.027289,0.029378
0.027392,0.029809
0.027378,0.029092
0.028497,0.029304
0.028361,0.029785
0.027119,0.030167
0.028696,0.029217
0.028996,0.029931
0.027090,0.029754
0.027273,0.029284
0.027742,0.029885
0.029159,0.029557
0.027734,0.029699
0.027540,0.030162
0.028268,0.029826
0.027321,0.029804
0.028577,0.029511
0.027740,0.030511
0.027793,0.029698
0.027685,0.029862
0.027763,0.030079
0.027238,0.029683
0.028328,0.029811
0.027534,0.029589
0.028046,0.030494
0.027396,0.029532
0.027651,0.030012
0.027491,0.030267
0.028297,0.029558
0.029104,0.030173
0.028065,0.029932
0.027876,0.030377
0.029039,0.030364
0.028350,0.029885
0.027887,0.030277
0.028022,0.031002
0.028184,0.030418
0.028910,0.030316
0.028271,0.030726
0.029607,0.030388
0.029258,0.030626
0.027390,0.035965
0.028125,0.030697
0.027677,0.030119
0.028404,0.030184
0.028179,0.030302
0.027840,0.030010
0.028842,0.031005
0.027889,0.030695
0.028396,0.029865
0.028808,0.031059
0.028431,0.031307
0.028942,0.031008
0.028475,0.030463
0.029474,0.030412
0.029510,0.030566
0.028287,0.030087
0.029120,0.030125
0.028371,0.030632
0.028604,0.030513
0.029260,0.030201
0.028810,0.030364
0.028322,0.030487
0.029349,0.030538
0.030729,0.031113
0.028356,0.030886
0.027811,0.030889
0.029365,0.031167
0.029997,0.032906
0.028049,0.030713
0.029026,0.031055
0.028981,0.030749
0.030463,0.030642
0.028304,0.030697
0.028719,0.030413
0.029039,0.031281
0.028885,0.030632
0.028328,0.030729
0.028921,0.031425
0.028913,0.030373
0.028769,0.030959
0.028206,0.031045
0.030304,0.030919
0.030146,0.033583
0.028920,0.030270
0.028455,0.031244
0.028801,0.031526
0.029441,0.032076
0.032352,0.032995
0.031267,0.031696
0.029245,0.030888
0.029804,0.031486
0.028527,0.030900
0.029005,0.031670
0.028762,0.031134
0.028450,0.030755
0.029606,0.031310
0.030362,0.030973
0.029300,0.031558
0.032104,0.031439
0.030870,0.031761
0.029429,0.031465
0.028646,0.031378
0.030034,0.031363
0.029395,0.030990
0.028951,0.031129
0.030568,0.031467
0.028990,0.031944
0.030509,0.032884
0.029781,0.031501
0.029197,0.032315
0.028991,0.031402
0.029919,0.031520
0.028609,0.031908
0.030804,0.031221
0.030213,0.031031
0.030452,0.031964
0.029533,0.031307
0.030259,0.031970
0.028829,0.031642
0.029849,0.031613
0.029183,0.032217
0.029677,0.031485
0.028784,0.031702
0.029601,0.031760
0.030849,0.031994
0.028775,0.031552
0.030123,0.031753
0.029114,0.032017
0.030665,0.032119
0.028858,0.032145
0.029638,0.031770
0.029794,0.031965
0.030428,0.032282
0.029833,0.032000
0.030156,0.032507
0.029837,0.031794
0.030068,0.031899
0.030538,0.032041
0.030265,0.031477
0.030004,0.032318
0.030367,0.032418
0.029687,0.032286
0.029451,0.032677
0.030300,0.032634
0.030621,0.032422
0.030049,0.032166
0.031901,0.032657
0.029286,0.031861
0.030516,0.032686
0.030643,0.032919
0.030335,0.032371
0.030274,0.032659
0.029253,0.032559
0.030327,0.032577
0.030157,0.031891
0.030564,0.031944
0.029698,0.033299
0.029947,0.032641
0.031069,0.032094
0.030421,0.032736
0.030489,0.032503
0.030667,0.033448
0.030123,0.032938
0.030330,0.032414
0.030332,0.033691
0.029821,0.032209
0.030843,0.032286
0.030468,0.032755
0.033343,0.032177
0.030401,0.032712
0.030951,0.032650
0.031259,0.033419
0.030748,0.032894
0.039708,0.032469
0.029680,0.033147
0.030788,0.032589
0.030785,0.032700
0.030292,0.032746
0.029765,0.032525
0.030706,0.033295
0.033113,0.032836
0.029846,0.033013
0.029990,0.032561
0.030073,0.032704
0.031843,0.032665
0.031120,0.033236
0.030420,0.037998
0.030416,0.032542
0.030104,0.032852
0.030259,0.033518
0.030079,0.033330
0.031205,0.033137
0.030436,0.033385
0.031936,0.033085
0.030534,0.033534
0.031491,0.033342
0.030144,0.039579
0.030132,0.034216
0.031560,0.033450
0.030181,0.033498
0.031559,0.032897
0.030510,0.032896
0.031856,0.033869
0.030980,0.033755
0.030434,0.033565
0.030950,0.034045
0.030509,0.033738
0.030825,0.034030
0.030692,0.033756
0.031528,0.033684
0.030896,0.033317
0.030888,0.033046
0.030592,0.033590
0.031925,0.033759
0.031447,0.033158
0.031737,0.034210
0.031408,0.033192
0.032437,0.033669
0.030620,0.032994
0.031438,0.034194
0.031224,0.033216
0.030775,0.034011
0.030417,0.033420
0.031077,0.034285
0.030504,0.033852
0.032007,0.033282
0.031663,0.033776
0.031391,0.033111
0.031328,0.039949
0.030866,0.033839
0.031369,0.033571
0.030641,0.033370
0.030856,0.034215
0.031741,0.033676
0.032912,0.034607
0.031405,0.033303
0.031984,0.033615
0.032841,0.034091
0.031439,0.033894
0.031059,0.034042
0.031234,0.035851
0.032358,0.033980
0.042445,0.040282
0.037705,0.043219
0.043214,0.044674
0.031263,0.034686
0.033407,0.033786
0.031927,0.033873
0.032163,0.035146
0.031144,0.034038
0.032249,0.033392
0.031595,0.034184
0.031984,0.034003
0.032272,0.034086
0.031650,0.034573
0.032555,0.033671
0.031808,0.036464
0.032789,0.034320
0.035362,0.033841
0.033010,0.037030
0.032181,0.034029
0.032630,0.034070
0.031628,0.038894
0.033042,0.035608
0.031711,0.034919
0.032186,0.034796
0.032622,0.034679
0.032543,0.035529
0.032056,0.034310
0.032192,0.034739
0.031434,0.036930
0.031655,0.034491
0.031813,0.034455
0.033207,0.035088
0.033137,0.034735
0.031774,0.034783
0.032039,0.036111
0.033094,0.034279
0.032831,0.034661
0.031752,0.034475
0.032676,0.034436
0.032427,0.034623
0.032444,0.034793
0.031637,0.034830
0.031903,0.035025
0.033133,0.034666
0.032342,0.034814
0.032476,0.035385
0.032205,0.034460
0.033103,0.034652
0.032378,0.035268
0.033924,0.034542
0.032440,0.035139
0.032649,0.034331
0.033623,0.041968
0.031773,0.037265
0.032336,0.035445
