insert_time,delete_time
0.014371,0.000033
0.013204,0.000029
0.013051,0.000028
0.013650,0.000028
0.012544,0.000030
0.014595,0.000038
0.014187,0.000028
0.012859,0.000028
0.014394,0.000030
0.013274,0.000029
0.013000,0.000029
0.013465,0.000049
0.012818,0.000028
0.013444,0.000029
0.012653,0.000029
0.013885,0.000029
0.013427,0.000029
0.012745,0.000029
0.013151,0.000028
0.013120,0.000029
0.012760,0.000029
0.013464,0.000029
0.014586,0.000029
0.015642,0.000029
0.013095,0.000029
0.014577,0.000039
0.013276,0.000029
0.013767,0.000029
0.013083,0.000029
0.013448,0.000040
0.013639,0.000029
0.014355,0.000029
0.014323,0.000031
0.013818,0.000028
0.014326,0.000028
0.013449,0.000029
0.013466,0.000028
0.014237,0.000029
0.013198,0.000029
0.013538,0.000028
0.013659,0.000029
0.013104,0.000029
0.013848,0.000030
0.013200,0.000029
0.013236,0.000028
0.013290,0.000029
0.013197,0.000029
0.013064,0.000029
0.013712,0.000028
0.013104,0.000029
0.016475,0.000030
0.015418,0.000030
0.015307,0.000029
0.018290,0.000031
0.019106,0.000041
0.015607,0.000031
0.017000,0.000031
0.014167,0.000029
0.016924,0.000032
0.014863,0.000028
0.013788,0.000029
0.013549,0.000030
0.013814,0.000031
0.013408,0.000029
0.014218,0.000029
0.013622,0.000029
0.014435,0.000030
0.014465,0.000029
0.013649,0.000028
0.013310,0.000029
0.014238,0.000029
0.013401,0.000031
0.014096,0.000030
0.013401,0.000029
0.013636,0.000029
0.015692,0.000029
0.013843,0.000029
0.013586,0.000029
0.013359,0.000038
0.014384,0.000029
0.013752,0.000029
0.013603,0.000030
0.013462,0.000029
0.014635,0.000029
0.013555,0.000029
0.014101,0.000029
0.013352,0.000029
0.013608,0.000039
0.013741,0.000030
0.013877,0.000030
0.013596,0.000029
0.013638,0.000029
0.014401,0.000029
0.013792,0.000029
0.013714,0.000029
0.014129,0.000030
0.014211,0.000029
0.013858,0.000030
0.013682,0.000030
0.013832,0.000029
0.013619,0.000029
0.013667,0.000030
0.013860,0.000030
0.014010,0.000029
0.013786,0.000030
0.014298,0.000030
0.014655,0.000029
0.014007,0.000030
0.013944,0.000029
0.014525,0.000029
0.014153,0.000030
0.013719,0.000029
0.014234,0.000030
0.013832,0.000031
0.014044,0.000029
0.014006,0.000031
0.014390,0.000029
0.013985,0.000030
0.018762,0.000081
0.016696,0.000045
0.018838,0.000080
0.014559,0.000029
0.014117,0.000029
0.016126,0.000029
0.014552,0.000030
0.014396,0.000030
0.014329,0.000029
0.014659,0.000029
0.014728,0.000030
0.014078,0.000030
0.014760,0.000030
0.014064,0.000030
0.016793,0.000030
0.015647,0.000030
0.014219,0.000029
0.014076,0.000029
0.014162,0.000030
0.014233,0.000030
0.014247,0.000030
0.014566,0.000030
0.014686,0.000029
0.014458,0.000029
0.014051,0.000029
0.017784,0.000077
0.014368,0.000031
0.014345,0.000030
0.014521,0.000030
0.015189,0.000049
0.014539,0.000030
0.015575,0.000030
0.014489,0.000029
0.018796,0.000030
0.014217,0.000030
0.015969,0.000031
0.015092,0.000030
0.014749,0.000030
0.016141,0.000030
0.014621,0.000030
0.015038,0.000030
0.014572,0.000030
0.015077,0.000030
0.014894,0.000030
0.014184,0.000030
0.015513,0.000030
0.014954,0.000030
0.015017,0.000029
0.014422,0.000030
0.014658,0.000030
0.014609,0.000030
0.015665,0.000031
0.014635,0.000029
0.014447,0.000031
0.014670,0.000030
0.016063,0.000030
0.015255,0.000030
0.014487,0.000031
0.014572,0.000043
0.014769,0.000030
0.015116,0.000030
0.019322,0.000031
0.014767,0.000057
0.014814,0.000030
0.014911,0.000030
0.015379,0.000031
0.015052,0.000030
0.015476,0.000030
0.014895,0.000031
0.014692,0.000030
0.014861,0.000031
0.014936,0.000031
0.014952,0.000052
0.014889,0.000030
0.015004,0.000031
0.014803,0.000030
0.015200,0.000030
0.014922,0.000031
0.014986,0.000031
0.017953,0.000030
0.015202,0.000030
0.015352,0.000031
0.015749,0.000030
0.015587,0.000031
0.015046,0.000030
0.015490,0.000031
0.015360,0.000030
0.015987,0.000031
0.015158,0.000030
0.015365,0.000031
0.015639,0.000040
0.015054,0.000031
0.015657,0.000031
0.015136,0.000032
0.015508,0.000031
0.015049,0.000031
0.015659,0.000030
0.014954,0.000030
0.014957,0.000031
0.016421,0.000031
0.015085,0.000031
0.016199,0.000030
0.015169,0.000031
0.015336,0.000031
0.015007,0.000031
0.015139,0.000031
0.015320,0.000040
0.015443,0.000031
0.015397,0.000038
0.015949,0.000031
0.016501,0.000031
0.015908,0.000030
0.015652,0.000030
0.015256,0.000040
0.015517,0.000031
0.015246,0.000031
0.015746,0.000031
0.015379,0.000033
0.016268,0.000041
0.016118,0.000031
0.016405,0.000031
0.015376,0.000031
0.015679,0.000031
0.019346,0.000040
0.015195,0.000031
0.015232,0.000031
0.017596,0.000030
0.015462,0.000031
0.015971,0.000031
0.016170,0.000032
0.016810,0.000031
0.015559,0.000031
0.015265,0.000031
0.015340,0.000031
0.016157,0.000031
0.015609,0.000031
0.016043,0.000071
0.015316,0.000031
0.015389,0.000032
0.015922,0.000031
0.015555,0.000031
0.015584,0.000032
0.015606,0.000031
0.015393,0.000031
0.016077,0.000031
0.015911,0.000031
0.015553,0.000033
0.015776,0.000032
0.016356,0.000032
0.015737,0.000032
0.016024,0.000031
0.015878,0.000031
0.016090,0.000031
0.015556,0.000044
0.016749,0.000031
0.015698,0.000032
0.016021,0.000031
0.016256,0.000032
0.016379,0.000031
0.015920,0.000032
0.016507,0.000031
0.016814,0.000031
0.016776,0.000032
0.016134,0.000031
0.016049,0.000031
0.015903,0.000031
0.016350,0.000031
0.015903,0.000034
0.015936,0.000031
0.016130,0.000031
0.016420,0.000031
0.015838,0.000032
0.016143,0.000032
0.016099,0.000031
0.015907,0.000032
0.016268,0.000032
0.016033,0.000032
0.016280,0.000031
0.015863,0.000031
0.016183,0.000032
0.016535,0.000032
0.016940,0.000032
0.016124,0.000033
0.016825,0.000032
0.016394,0.000031
0.016139,0.000032
0.016160,0.000032
0.015971,0.000031
0.016678,0.000032
0.017178,0.000032
0.016264,0.000032
0.016176,0.000032
0.016199,0.000032
0.016904,0.000031
0.016131,0.000032
0.016682,0.000033
0.016421,0.000032
0.016460,0.000031
0.016615,0.000031
0.016759,0.000032
0.017886,0.000032
0.016578,0.000032
0.017024,0.000032
0.016595,0.000032
0.017114,0.000032
0.016337,0.000032
0.017400,0.000032
0.016359,0.000033
0.016449,0.000032
0.017404,0.000032
0.016339,0.000032
0.017625,0.000032
0.016581,0.000033
0.016938,0.000031
0.017925,0.000032
0.016513,0.000032
0.016881,0.000032
0.016955,0.000032
0.016434,0.000033
0.016179,0.000032
0.016496,0.000032
0.016899,0.000032
0.016704,0.000032
0.016748,0.000032
0.016577,0.000032
0.017144,0.000032
0.017047,0.000032
0.016704,0.000032
0.016744,0.000033
0.016900,0.000041
0.016646,0.000032
0.018700,0.000032
0.016879,0.000033
0.017502,0.000032
0.017732,0.000033
0.017050,0.000032
0.016815,0.000033
0.017068,0.000032
0.016873,0.000032
0.019287,0.000032
0.017464,0.000033
0.018216,0.000032
0.017163,0.000041
0.017014,0.000032
0.017275,0.000033
0.016903,0.000032
0.018339,0.000032
0.017014,0.000045
0.017032,0.000034
0.016988,0.000032
0.017671,0.000033
0.017142,0.000055
0.017686,0.000033
0.017314,0.000033
0.017120,0.000033
0.016884,0.000032
0.018002,0.000033
0.017349,0.000032
0.017526,0.000032
0.016822,0.000033
0.017589,0.000033
0.017135,0.000033
0.017253,0.000033
0.017103,0.000032
0.017255,0.000032
0.017158,0.000032
0.017257,0.000032
0.017225,0.000033
0.017054,0.000033
0.017529,0.000033
0.017740,0.000032
0.017134,0.000033
0.017096,0.000032
0.017660,0.000032
0.017127,0.000033
0.017142,0.000032
0.019005,0.000033
0.017357,0.000032
0.017475,0.000033
0.017754,0.000033
0.017644,0.000032
0.017899,0.000032
0.017148,0.000032
0.017638,0.000046
0.017306,0.000033
0.017371,0.000033
0.017638,0.000032
0.017409,0.000033
0.017426,0.000033
0.017330,0.000032
0.017507,0.000033
0.017627,0.000032
0.017876,0.000033
0.017886,0.000032
0.017724,0.000033
0.017181,0.000033
0.017730,0.000033
0.017981,0.000033
0.017852,0.000055
0.018985,0.000032
0.018095,0.000033
0.017560,0.000033
0.018230,0.000034
0.017373,0.000034
0.017641,0.000034
0.017691,0.000033
0.019139,0.000033
0.018076,0.000032
0.018762,0.000033
0.018121,0.000033
0.017426,0.000033
0.017819,0.000033
0.017678,0.000033
0.017779,0.000033
0.018149,0.000033
0.017837,0.000033
0.018469,0.000033
0.017839,0.000033
0.017819,0.000034
0.018241,0.000033
0.018228,0.000033
0.017822,0.000033
0.018207,0.000033
0.018388,0.000034
0.018279,0.000034
0.019808,0.000034
0.017858,0.000033
0.017665,0.000034
0.019464,0.000034
0.018439,0.000034
0.018086,0.000034
0.017855,0.000033
0.018802,0.000033
0.018456,0.000033
0.019439,0.000033
0.018028,0.000033
0.018183,0.000035
0.018286,0.000088
0.020343,0.000035
0.018758,0.000033
0.017999,0.000033
0.018305,0.000035
0.019038,0.000033
0.018814,0.000034
0.018895,0.000033
0.018281,0.000034
0.017938,0.000033
0.018361,0.000033
0.018302,0.000034
0.018966,0.000034
0.018259,0.000034
0.018659,0.000033
0.018483,0.000034
0.018118,0.000034
0.018300,0.000034
0.018619,0.000034
0.018172,0.000034
0.021216,0.000034
0.018399,0.000033
0.020068,0.000033
0.018323,0.000033
0.019121,0.000034
0.018764,0.000034
0.018263,0.000034
0.018852,0.000033
0.018846,0.000034
0.019156,0.000033
0.018494,0.000033
0.018503,0.000034
0.019351,0.000034
0.018434,0.000034
0.019195,0.000035
0.019033,0.000034
0.018960,0.000034
0.018791,0.000034
0.018510,0.000034
0.019836,0.000033
0.018817,0.000035
0.019217,0.000034
0.020237,0.000034
0.018629,0.000034
0.020242,0.000033
0.018629,0.000034
0.019081,0.000033
0.019263,0.000043
0.019522,0.000034
0.019165,0.000033
0.019522,0.000034
0.018666,0.000034
0.018652,0.000034
0.019142,0.000087
0.018900,0.000034
0.019364,0.000034
0.018753,0.000068
0.021910,0.000035
0.019167,0.000036
0.019159,0.000034
0.019238,0.000034
0.019417,0.000044
0.019741,0.000046
0.019972,0.000034
0.019038,0.000034
0.020926,0.000088
0.019651,0.000034
0.019884,0.000034
0.020626,0.000034
0.019743,0.000034
0.018808,0.000034
0.019654,0.000035
0.019605,0.000052
0.019101,0.000035
0.019536,0.000035
0.019046,0.000034
0.020297,0.000035
0.019720,0.000034
0.019086,0.000036
0.020072,0.000034
0.020031,0.000034
0.019432,0.000034
0.021497,0.000035
0.019420,0.000035
0.018847,0.000034
0.018948,0.000051
0.019438,0.000043
0.020269,0.000034
0.019449,0.000036
0.019616,0.000035
0.020125,0.000035
0.019749,0.000034
0.019781,0.000039
0.019860,0.000034
0.019265,0.000035
0.019973,0.000035
0.019493,0.000034
0.019313,0.000074
0.019587,0.000044
0.020114,0.000035
0.019745,0.000035
0.019694,0.000044
0.020773,0.000034
0.019102,0.000056
0.019583,0.000034
0.019376,0.000035
0.020066,0.000035
0.020792,0.000035
0.019250,0.000034
0.019567,0.000034
0.019978,0.000035
0.020657,0.000034
0.020570,0.000035
0.019274,0.000035
0.020559,0.000034
0.019805,0.000035
0.020177,0.000035
0.020894,0.000034
0.019856,0.000035
0.020547,0.000035
0.019682,0.000035
0.019709,0.000035
0.020070,0.000035
0.019640,0.000035
0.020127,0.000034
0.019973,0.000035
0.020731,0.000035
0.021494,0.000035
0.019852,0.000044
0.020619,0.000034
0.019510,0.000035
0.019901,0.000035
0.020138,0.000035
0.020634,0.000035
0.020073,0.000035
0.020344,0.000034
0.020303,0.000035
0.020817,0.000035
0.019923,0.000035
0.020004,0.000038
0.020634,0.000072
0.021052,0.000034
0.020123,0.000035
0.020589,0.000034
0.020002,0.000035
0.020589,0.000036
0.020000,0.000035
0.020432,0.000035
0.020534,0.000036
0.020156,0.000035
0.020462,0.000036
0.020162,0.000035
0.020124,0.000035
0.020294,0.000035
0.020223,0.000034
0.019793,0.000036
0.019959,0.000035
0.021507,0.000036
0.021242,0.000035
0.020934,0.000036
0.020350,0.000036
0.020115,0.000035
0.020971,0.000036
0.019900,0.000045
0.020272,0.000036
0.020695,0.000036
0.020614,0.000035
0.021310,0.000062
0.020170,0.000035
0.020240,0.000035
0.022555,0.000036
0.020177,0.000036
0.020319,0.000036
0.020052,0.000035
0.020289,0.000036
0.020689,0.000035
0.021424,0.000035
0.020528,0.000036
0.020463,0.000036
0.020672,0.000036
0.021527,0.000035
0.020233,0.000036
0.020261,0.000035
0.020405,0.000035
0.020929,0.000045
0.020546,0.000035
0.021685,0.000036
0.020558,0.000053
0.020728,0.000037
0.021085,0.000036
0.022028,0.000036
0.021184,0.000036
0.021774,0.000036
0.020562,0.000035
0.020440,0.000036
0.021287,0.000037
0.020477,0.000036
0.020824,0.000036
0.021097,0.000036
0.020795,0.000036
0.020588,0.000036
0.021156,0.000035
0.020896,0.000036
0.021059,0.000035
0.020649,0.000036
0.020651,0.000036
0.020835,0.000036
0.020896,0.000042
0.021560,0.000089
0.020951,0.000035
0.022310,0.000035
0.020995,0.000037
0.020939,0.000036
0.020902,0.000045
0.021581,0.000036
0.020743,0.000036
0.021025,0.000037
0.021560,0.000036
0.022339,0.000036
0.025641,0.000036
0.021383,0.000036
0.020922,0.000035
0.021821,0.000036
0.020805,0.000036
0.020993,0.000036
0.020792,0.000036
0.021538,0.000036
0.021113,0.000036
0.020920,0.000046
0.023255,0.000037
0.021034,0.000036
0.021734,0.000036
0.021465,0.000036
0.022030,0.000036
0.021232,0.000036
0.021540,0.000045
0.021344,0.000036
0.021078,0.000036
0.021157,0.000036
0.021208,0.000036
0.021063,0.000036
0.024847,0.000036
0.022615,0.000036
0.021100,0.000036
0.021088,0.000036
0.021359,0.000036
0.021415,0.000036
0.021661,0.000036
0.021144,0.000036
0.021478,0.000036
0.021459,0.000037
0.021164,0.000036
0.021627,0.000037
0.021770,0.000036
0.021229,0.000037
0.021966,0.000037
0.022983,0.000037
0.021874,0.000037
0.021888,0.000036
0.021532,0.000036
0.023339,0.000045
0.021568,0.000037
0.021613,0.000037
0.021704,0.000036
0.021500,0.000037
0.021485,0.000037
0.023874,0.000037
0.022255,0.000036
0.021598,0.000037
0.022317,0.000036
0.022034,0.000036
0.021527,0.000036
0.023347,0.000037
0.021693,0.000037
0.022566,0.000036
0.021797,0.000068
0.021480,0.000036
0.022056,0.000037
0.022672,0.000038
0.021862,0.000037
0.022114,0.000037
0.022049,0.000037
0.021843,0.000037
0.021654,0.000037
0.022307,0.000037
0.021789,0.000036
0.021561,0.000037
0.022958,0.000037
0.022098,0.000036
0.021827,0.000036
0.024113,0.000036
0.023288,0.000036
0.022008,0.000036
0.022297,0.000036
0.021926,0.000037
0.021912,0.000037
0.022245,0.000037
0.022302,0.000037
0.022324,0.000037
0.022183,0.000037
0.022733,0.000037
0.021741,0.000037
0.022359,0.000038
0.021939,0.000047
0.023061,0.000036
0.022241,0.000037
0.022653,0.000037
0.022386,0.000037
0.023627,0.000037
0.022607,0.000038
0.024174,0.000036
0.023189,0.000037
0.022209,0.000037
0.022261,0.000037
0.022929,0.000038
0.023042,0.000048
0.022759,0.000037
0.022402,0.000037
0.026524,0.000040
0.022199,0.000037
0.022174,0.000037
0.022738,0.000037
0.023119,0.000036
0.022607,0.000037
0.023188,0.000037
0.022906,0.000037
0.022456,0.000037
0.023178,0.000038
0.022680,0.000037
0.022419,0.000038
0.034853,0.000037
0.022262,0.000037
0.023016,0.000037
0.023332,0.000038
0.022856,0.000037
0.022324,0.000037
0.024163,0.000038
0.022557,0.000037
0.022367,0.000037
0.023193,0.000038
0.023217,0.000037
0.023208,0.000037
0.023231,0.000037
0.023453,0.000046
0.023023,0.000037
0.023071,0.000047
0.022660,0.000037
0.023321,0.000037
0.022893,0.000037
0.022834,0.000037
0.024301,0.000048
0.022953,0.000037
0.022962,0.000037
0.022908,0.000037
0.022681,0.000038
0.022996,0.000037
0.022775,0.000038
0.022823,0.000038
0.022759,0.000060
0.023410,0.000037
0.023458,0.000038
0.024123,0.000038
0.023861,0.000038
0.023103,0.000038
0.022588,0.000038
0.023536,0.000037
0.022737,0.000038
0.023241,0.000037
0.023348,0.000038
0.023058,0.000038
0.023642,0.000038
0.023264,0.000037
0.022797,0.000038
0.023563,0.000037
0.022848,0.000037
0.023241,0.000038
0.024238,0.000038
0.023666,0.000038
0.023102,0.000038
0.023152,0.000038
0.023205,0.000039
0.023256,0.000038
0.023253,0.000038
0.023142,0.000038
0.024223,0.000038
0.023003,0.000038
0.023458,0.000038
0.023620,0.000038
0.024093,0.000038
0.024097,0.000038
0.023478,0.000038
0.023534,0.000039
0.023380,0.000039
0.023706,0.000038
0.024037,0.000038
0.023525,0.000038
0.024171,0.000039
0.023325,0.000038
0.023677,0.000037
0.024088,0.000037
0.024723,0.000038
0.023567,0.000037
0.027346,0.000038
0.023928,0.000038
0.023930,0.000038
0.023634,0.000038
0.023670,0.000039
0.023855,0.000038
0.023975,0.000038
0.023827,0.000038
0.025064,0.000038
0.024093,0.000038
0.025841,0.000038
0.023422,0.000038
0.024084,0.000038
0.023656,0.000039
0.023731,0.000038
0.023761,0.000038
0.025050,0.000038
0.023576,0.000038
0.024385,0.000038
0.025511,0.000038
0.023555,0.000038
0.023959,0.000038
0.023888,0.000038
0.024616,0.000038
0.024682,0.000039
0.025519,0.000038
0.024202,0.000038
0.024162,0.000038
0.024307,0.000039
0.024704,0.000038
0.025033,0.000039
0.023970,0.000038
0.023742,0.000038
0.024223,0.000038
0.024120,0.000039
0.024367,0.000047
0.024336,0.000038
0.025283,0.000038
0.025069,0.000038
0.024313,0.000040
0.024073,0.000038
0.024445,0.000038
0.027377,0.000038
0.024407,0.000039
0.024206,0.000038
0.024216,0.000038
0.024781,0.000038
0.025540,0.000039
0.024761,0.000039
0.024422,0.000039
0.024772,0.000038
0.024292,0.000039
0.023999,0.000039
0.024556,0.000038
0.024898,0.000039
0.025604,0.000039
0.024926,0.000038
0.024225,0.000039
0.025037,0.000039
0.024775,0.000039
0.024728,0.000039
0.024559,0.000038
0.024425,0.000039
0.024616,0.000039
0.024445,0.000039
0.025032,0.000040
0.026162,0.000039
0.024243,0.000038
0.025084,0.000039
0.024463,0.000038
0.024209,0.000040
0.024358,0.000049
0.024955,0.000039
0.025652,0.000040
0.024578,0.000039
0.025101,0.000039
0.024935,0.000039
0.024903,0.000039
0.024403,0.000039
0.024387,0.000039
0.025720,0.000039
0.024494,0.000054
0.025570,0.000039
0.024844,0.000039
0.025315,0.000039
0.025503,0.000039
0.025022,0.000039
0.025713,0.000039
0.024780,0.000039
0.025644,0.000041
0.025162,0.000039
0.025152,0.000040
0.025056,0.000039
0.024827,0.000039
0.024819,0.000042
0.024856,0.000039
0.025943,0.000039
0.024825,0.000039
0.024788,0.000039
0.025904,0.000039
0.025803,0.000039
0.025001,0.000039
0.025957,0.000039
0.025259,0.000039
0.027181,0.000048
0.025242,0.000039
0.026851,0.000039
0.024993,0.000039
0.025465,0.000039
0.025118,0.000039
0.025239,0.000039
0.026959,0.000072
0.025418,0.000039
0.025951,0.000039
0.028694,0.000040
0.024899,0.000039
0.025882,0.000039
0.026477,0.000039
0.024836,0.000039
0.025075,0.000039
0.025135,0.000040
0.025528,0.000039
0.026940,0.000039
0.025082,0.000039
0.025695,0.000040
0.025514,0.000040
0.026062,0.000039
0.025332,0.000039
0.025287,0.000039
0.026896,0.000039
0.025844,0.000040
0.026771,0.000039
0.027091,0.000040
0.026342,0.000040
0.025492,0.000039
0.025993,0.000040
0.025153,0.000040
0.025466,0.000039
0.030865,0.000041
0.025886,0.000040
0.025702,0.000040
0.025415,0.000040
0.025794,0.000040
0.025161,0.000039
0.025631,0.000040
0.026256,0.000041
0.025609,0.000040
0.025770,0.000040
0.026131,0.000040
0.026222,0.000040
0.026770,0.000040
0.026070,0.000040
0.025791,0.000040
0.025578,0.000040
0.026072,0.000040
0.025875,0.000041
0.026116,0.000052
0.025898,0.000039
0.025700,0.000040
0.026062,0.000040
0.026163,0.000040
0.025982,0.000039
0.026879,0.000040
0.025892,0.000040
0.026365,0.000040
0.026366,0.000041
0.025659,0.000040
0.027191,0.000040
0.026110,0.000040
0.026091,0.000040
0.026173,0.000040
0.027033,0.000041
0.025947,0.000040
0.026906,0.000040
0.026034,0.000041
0.026218,0.000040
0.026136,0.000040
0.026781,0.000040
0.026191,0.000040
0.026881,0.000040
0.026602,0.000040
0.026050,0.000041
0.027205,0.000040
0.026336,0.000040
0.026187,0.000040
0.026192,0.000041
0.026693,0.000040
0.026381,0.000040
0.026549,0.000054
0.026777,0.000040
0.026595,0.000040
0.026833,0.000057
0.027092,0.000039
0.026737,0.000041
0.026537,0.000049
0.026628,0.000040
0.026364,0.000040
0.026486,0.000040
0.026738,0.000040
0.026332,0.000041
0.027007,0.000040
0.027173,0.000040
0.026586,0.000040
0.027464,0.000041
0.028107,0.000041
0.026722,0.000042
0.026478,0.000049
0.027529,0.000040
0.026870,0.000041
0.026972,0.000041
0.028293,0.000040
0.028847,0.000041
0.027123,0.000041
0.027584,0.000040
0.026839,0.000050
0.026745,0.000041
0.029009,0.000041
0.026668,0.000041
0.026918,0.000040
0.028630,0.000041
0.026491,0.000041
0.027326,0.000041
0.026908,0.000040
0.027369,0.000040
0.028735,0.000041
0.026415,0.000042
0.026764,0.000040
0.026754,0.000041
0.027825,0.000042
0.026792,0.000041
0.028058,0.000040
0.026815,0.000040
0.026648,0.000041
0.027054,0.000041
0.027249,0.000042
0.028548,0.000041
0.028270,0.000043
0.027003,0.000041
0.027142,0.000040
0.027638,0.000041
0.027408,0.000041
0.027498,0.000041
0.027291,0.000040
0.027152,0.000041
0.027966,0.000041
0.028116,0.000041
0.027047,0.000042
0.027854,0.000041
0.027244,0.000040
0.027445,0.000040
0.028392,0.000041
0.027305,0.000041
0.028301,0.000041
0.027751,0.000069
0.028162,0.000041
0.028582,0.000041
0.028844,0.000041
0.027629,0.000041
0.027246,0.000040
0.028236,0.000041
0.027506,0.000041
0.027275,0.000041
0.027188,0.000041
0.028972,0.000043
0.027660,0.000041
0.028541,0.000040
0.029190,0.000041
0.027693,0.000041
0.029021,0.000051
0.028339,0.000041
0.029178,0.000041
0.027847,0.000041
0.027578,0.000041
0.028548,0.000069
0.027609,0.000042
0.027900,0.000041
0.027439,0.000041
0.028062,0.000042
0.028737,0.000042
0.027954,0.000041
0.029772,0.000041
0.027815,0.000041
0.028370,0.000041
0.028734,0.000041
0.028434,0.000041
0.029040,0.000041
0.027845,0.000041
0.027985,0.000041
0.027652,0.000041
0.028568,0.000041
0.028792,0.000041
0.029618,0.000041
0.027951,0.000041
0.027615,0.000042
0.028622,0.000042
0.029328,0.000041
0.027610,0.000041
0.027919,0.000041
0.029256,0.000041
0.027964,0.000041
0.028507,0.000051
0.029118,0.000041
0.028121,0.000042
0.028585,0.000042
0.028232,0.000042
0.029395,0.000042
0.031531,0.000042
0.028945,0.000042
0.029007,0.000041
0.028231,0.000041
0.029439,0.000041
0.028476,0.000041
0.029239,0.000041
0.028965,0.000042
0.028806,0.000041
0.028153,0.000041
0.028815,0.000041
0.028227,0.000042
0.029142,0.000042
0.028702,0.000041
0.030169,0.000042
0.028480,0.000043
0.029834,0.000042
0.028799,0.000042
0.028312,0.000041
0.030216,0.000060
0.029068,0.000041
0.028718,0.000042
0.029531,0.000042
0.030009,0.000042
0.029242,0.000044
0.029186,0.000041
0.028554,0.000042
0.028434,0.000042
0.029711,0.000044
0.028719,0.000041
0.028397,0.000042
0.028718,0.000041
0.028810,0.000042
0.029045,0.000051
0.029554,0.000052
0.028578,0.000042
0.028619,0.000051
0.029043,0.000042
0.029037,0.000042
0.030254,0.000041
0.030177,0.000042
0.028856,0.000042
0.028905,0.000041
0.029876,0.000063
0.029797,0.000042
0.029300,0.000042
0.030449,0.000042
0.028887,0.000042
0.028967,0.000042
0.029739,0.000042
0.029227,0.000042
0.030130,0.000042
0.029390,0.000043
0.028983,0.000042
0.030554,0.000065
0.030194,0.000043
0.029386,0.000051
0.028942,0.000042
0.029824,0.000042
0.030312,0.000042
0.029683,0.000044
0.030161,0.000043
0.031104,0.000053
0.029490,0.000042
0.029582,0.000043
0.030362,0.000052
0.029403,0.000042
0.029578,0.000043
0.029014,0.000042
0.029873,0.000043
0.029802,0.000042
0.030419,0.000043
0.030020,0.000043
0.030359,0.000042
0.030069,0.000043
0.030128,0.000043
0.030455,0.000042
0.029798,0.000043
0.030073,0.000042
0.029816,0.000042
0.030133,0.000044
0.029896,0.000043
0.029840,0.000043
0.031259,0.000042
0.029575,0.000043
0.030559,0.000042
0.029527,0.000043
0.029947,0.000042
0.030463,0.000044
0.029322,0.000042
0.029637,0.000043
0.030114,0.000042
0.029822,0.000042
0.029363,0.000042
0.031649,0.000042
0.030579,0.000043
0.029396,0.000042
0.030096,0.000042
0.029970,0.000043
0.033220,0.000043
0.030636,0.000043
0.030521,0.000043
0.030169,0.000043
0.030810,0.000043
0.030894,0.000042
0.030865,0.000043
0.031276,0.000043
0.030664,0.000043
0.030859,0.000052
0.030527,0.000043
0.029793,0.000042
0.032066,0.000044
0.029723,0.000043
0.030403,0.000043
0.034055,0.000043
0.030364,0.000043
0.030053,0.000044
0.030764,0.000043
0.030355,0.000042
0.029956,0.000043
0.030913,0.000043
0.029996,0.000043
0.029920,0.000043
0.031354,0.000043
0.032205,0.000044
0.030048,0.000056
0.030548,0.000043
0.031027,0.000043
0.030625,0.000043
0.031026,0.000043
0.030860,0.000043
0.030746,0.000043
0.032003,0.000043
0.031998,0.000043
0.031305,0.000044
0.030717,0.000043
0.030349,0.000043
0.030607,0.000043
0.031469,0.000044
0.031561,0.000043
0.030145,0.000043
0.030830,0.000043
0.030929,0.000043
0.030449,0.000043
0.031088,0.000043
0.030621,0.000043
0.034488,0.000043
0.030521,0.000044
0.031089,0.000043
0.032513,0.000043
0.031364,0.000043
0.030897,0.000043
0.033095,0.000043
0.030997,0.000043
0.032066,0.000043
0.030543,0.000043
0.031290,0.000043
0.030981,0.000043
0.030386,0.000043
0.030833,0.000043
0.031587,0.000043
0.031903,0.000044
0.031191,0.000043
0.031684,0.000043
0.031176,0.000043
0.031320,0.000043
0.031126,0.000090
0.031981,0.000044
0.031162,0.000045
0.031334,0.000043
0.031475,0.000043
0.030800,0.000043
0.032367,0.000043
0.032170,0.000043
0.031425,0.000043
0.030929,0.000044
0.032929,0.000043
0.031108,0.000044
0.031093,0.000044
0.031638,0.000045
0.042913,0.000119
0.034423,0.000047
0.040055,0.000047
0.031846,0.000043
0.033099,0.000044
0.032726,0.000045
0.031361,0.000044
0.031695,0.000043
0.032032,0.000044
0.031493,0.000043
0.032074,0.000044
0.031506,0.000044
0.032043,0.000044
0.032545,0.000044
0.031561,0.000044
0.031576,0.000044
0.031808,0.000044
0.034578,0.000044
0.037732,0.000043
0.031973,0.000043
0.031772,0.000044
0.033999,0.000044
0.031623,0.000043
0.031915,0.000045
0.033609,0.000114
0.033895,0.000044
0.031705,0.000043
0.031722,0.000044
0.031604,0.000044
0.032245,0.000043
0.033328,0.000044
0.032949,0.000043
0.032297,0.000044
0.034173,0.000045
0.031915,0.000043
0.032195,0.000043
0.032307,0.000044
0.032192,0.000044
0.034209,0.000044
0.031473,0.000044
0.032439,0.000044
0.033393,0.000044
0.032355,0.000054
0.031952,0.000044
0.032746,0.000045
0.031870,0.000044
0.031814,0.000044
0.031931,0.000044
0.032369,0.000044
0.033060,0.000044
0.031601,0.000044
0.033237,0.000044
0.033061,0.000044
0.032097,0.000044
0.031977,0.000045
0.034691,0.000109
